game_id,category,clue,correct_response,round
9241,NATION-AL GEOGRAPHIC,"Jeremy Bentham expounded this ""greatest good for the greatest number"" -ism","$800
22",Double Jeopardy
9241,NATION-AL GEOGRAPHIC,"The Atlantic port of Banana sits at the mouth of this 2,900-mile-long African river","$800
28",Double Jeopardy
9241,NATION-AL GEOGRAPHIC,"5 years after retiring due to Parkinson's, he sang ""Sweet Caroline"" at the Broadway opening of his musical ""A Beautiful Noise""","$800
4",Double Jeopardy
9241,NATION-AL GEOGRAPHIC,"For ""The Name of the Rose"", he created a solver of medieval monastic murders named William of Baskerville","$800
15",Double Jeopardy
9241,MUSICAL THEATER,"In 2024, Adam Schiff struck out this former Dodger & Padre in the race to fill Dianne Feinstein's Senate seat","$800
12",Double Jeopardy
9241,MUSICAL THEATER,The American Cancer Society says that women at a high risk for breast cancer should have a breast MRI & this screening beginning at age 30,"$800
1",Double Jeopardy
9241,MUSICAL THEATER,"Known as the ""German Socrates"", Moses of this last name was a major Jewish voice in the Enlightenment & grandfather of a famous composer","DD: $4,000
8",Double Jeopardy
9241,MUSICAL THEATER,This directionally named body of water connects the Taiwan Strait with the Korea Strait,"$1200
10",Double Jeopardy
9241,MUSICAL THEATER,"Ben Platt was the first to play this title high schooler; at 27, Ben went back to high school to star in the film adaptation","$1200
3",Double Jeopardy
9241,FICTIONAL CLERGY,"This tubby clergyman of Sherwood Forest turns up in ""Ivanhoe"" & punches King Richard on the ear","$1200
11",Double Jeopardy
9241,FICTIONAL CLERGY,"When threatened or attacked, the horned lizard will shoot this from its eyes","$1200
19",Double Jeopardy
9241,FICTIONAL CLERGY,It's a proverbial saying or principle to live by,"$1200
13",Double Jeopardy
9241,FICTIONAL CLERGY,The categorical imperative was an ethical rule of conduct devised by this leading 18th century German philosopher,"$1600
7",Double Jeopardy
9241,FICTIONAL CLERGY,"This ""Shield"" is millions of square miles of Precambrian rock centered on Hudson Bay","$1600
21",Double Jeopardy
9241,JUST THE FACTS,Quiara Alegría Hudes wrote the book for this musical set in a largely Dominican neighborhood in Upper Manhattan,"$1600
2",Double Jeopardy
9241,JUST THE FACTS,"This work includes tales from a friar, a monk, a nun & a parson, all on a pilgrimage to the shrine of St. Thomas Becket","$1600
16",Double Jeopardy
9241,JUST THE FACTS,Both the National Institutes of Health & the National Library of Medicine are located in this Maryland community,"$1600
26",Double Jeopardy
9241,JUST THE FACTS,It's one of the ingredients typically found in Herbes de Provence,"$1600
14",Double Jeopardy
9241,JUST THE FACTS,"This Swiss-French philosopher's ""Confessions"" created a fashion for similar intimate autobiographies","$2000
9",Double Jeopardy
9241,"""MA*M""",Lake Nicaragua connects to this capitally named lake via the intermittent Tipitapa River,"$2000
23",Double Jeopardy
9241,"""MA*M""","Famous for   a notorious green character, she returned to B'way in 2025 with a show  about some notorious greenery, ""Redwood""","DD: $2,000
6",Double Jeopardy
9241,"""MA*M""","G.K. Chesterton created this unassuming crime-solving priest, played on TV by Ron Weasley's dad","$2000
25",Double Jeopardy
9241,"""MA*M""","Listen, my children, & you shall hear of this first American writer to be honored in the Poets' Corner of Westminster Abbey","$2000
27",Double Jeopardy
9241,"""MA*M""",Seeds & nuts are good sources of this essential mineral,"$2000
17",Double Jeopardy
9241,20th CENTURY FIGURES,"Ironic in light of her name, she was remembered in a eulogy as ""the most hunted person of the modern age""","Ironic in light of her name, she was remembered in a eulogy as ""the most hunted person of the modern age""",Final Jeopardy
9240,A DOG OF A STORY,"A classic book ends with ""'And here is""' this dog ""'too. and oh, Aunt Em! I'm so glad to be at home again!""'","$200
30",Jeopardy
9240,A DOG OF A STORY,The only tropical rainforest in the U.S. national forest system is El Yunque on this island,"$200
28",Jeopardy
9240,A DOG OF A STORY,The name of this brand of disposable cups means unaccompanied,"$200
23",Jeopardy
9240,A DOG OF A STORY,"It's a handy 2.-word tool like a Wusthöf classic 9-inch hollow edge one, but please, leave those poor 3 blind mice alone","$200
5",Jeopardy
9240,A DOG OF A STORY,"3 MVP awards,50 homers & 50 steals in a season... Oh, & you pitch too? No wonder you're the idol of 2 continents!","$200
26",Jeopardy
9240,ON THE MAP,"It's what Ferris Bueller ""breaks"" when he asks the camera, ""How could I possibly be expected to handle school on a day like this?""","$200
14",Jeopardy
9240,ON THE MAP,"""'But they're mongrels--all white, no spots at all!""' this character cried--""'You must drown them at once""'","$400
29",Jeopardy
9240,ON THE MAP,"This Down Under city boasts the world's largest natural harbor, covering 11 miles from North Head to the mouth of the Parramatta River","$400
27",Jeopardy
9240,ON THE MAP,"A doomed FedEx flight delivers Chuck Noland (oh, Noland, I get it!) to a deserted island for 4 years in this movie","$400
6",Jeopardy
9240,ON THE MAP,A tool with an angled blade to get unwanted plants out at the root is called a Cape Cod type of this,"$400
1",Jeopardy
9240,ALL ALONE,"Royals,secret agents,Elizabeth's Darcy,Bridget's Darcy--Is there anything you can't do?","$400
25",Jeopardy
9240,ALL ALONE,This term for intensive questioning derives from freemasonry; it refers to the level attained by a master Mason,"$400
12",Jeopardy
9240,ALL ALONE,"In a Stephen King novel, a sick bat takes a bite out of this nice ol' St. Bernard who becomes a not-so-nice ol' St. Bernard","$600
17",Jeopardy
9240,ALL ALONE,"Melilla & Ceuta in Morocco are exclaves, small territories controlled by this European nation","$600
11",Jeopardy
9240,ALL ALONE,"At a certain point, you have to announce the title of this card game in a timely fashion or you will have to draw more cards","$600
7",Jeopardy
9240,THIS IS NOT A DRILL,"Let's see how you deal with this type of saw seen here, used to make precise, intricate wood cuts","$600
2",Jeopardy
9240,THIS IS NOT A DRILL,"""Goldfinger"",""Highlander"",the chest hair,the Scots brogue... och, man!","$600
15",Jeopardy
9240,THIS IS NOT A DRILL,"This term for, say, a Triple Red Hot 7s or Mega Moolah machine doesn't always apply, the way Vegas casinos look today","$600
9",Jeopardy
9240,THIS IS NOT A DRILL,"India Opal Buloni gets a lot more from the supermarket than expected, but that's ""Because of"" meeting this dog","$800
18",Jeopardy
9240,THIS IS NOT A DRILL,"Geologically a microcontinent, this island separated from Africa about  160 million years ago","DD: $2,400
21",Jeopardy
9240,"I LOVE YOU, MAN",In 2024 the Supreme Court voted 8-1 that domestic abusers can be temporarily disarmed--this justice appointed in 1991 was the 1,"$800
8",Jeopardy
9240,"I LOVE YOU, MAN","All a board! Time to adjust the throat plate on a block this, used to smooth surfaces","$800
3",Jeopardy
9240,"I LOVE YOU, MAN","Jefferson Smith,Glenn Miller,George Bailey... what's not to love","$800
16",Jeopardy
9240,"I LOVE YOU, MAN",2/5 of a ton appears in this phrase for a company powerful enough to dominate an industry; meeting one in Africa is no picnic either,"$800
10",Jeopardy
9240,"I LOVE YOU, MAN","In ""Oliver Twist"", Bull's-eye has ""faults of temper in common with his owner"", this evil man","$1000
19",Jeopardy
9240,FIGURES OF SPEECH,"Legend says the city of Petra, today in this kingdom, is where Moses brought forth water from the rock","$1000
20",Jeopardy
9240,FIGURES OF SPEECH,"This writer got some serious me-time while living ""Life in the Woods"" from 1845 to 1847","$1000
22",Jeopardy
9240,FIGURES OF SPEECH,"A curved blade on a handle used for shaping wood, it can be written ending in ""Z"" or ""ZE""","$1000
4",Jeopardy
9240,FIGURES OF SPEECH,"""What's going on"",""Let's Get It On"",""Sexual Healing""...How sweet it is!","$1000
24",Jeopardy
9240,FIGURES OF SPEECH,"""Custody presumes ownership"" is a rough translation of this fractional idiom, though it's bad legal advice any way you say it","$1000
13",Jeopardy
9240,MUSICAL GEOGRAPHY WITH JOHNNY GILBERT,"""I wanna wake up in a city that doesn't sleep & find I'm king of the hill, top of the heap""","$400
3",Double Jeopardy
9240,MUSICAL GEOGRAPHY WITH JOHNNY GILBERT,Even the medicos use this simple 3-letter word for your digestive tract when talking about microbes residing there,"$400
1",Double Jeopardy
9240,MUSICAL GEOGRAPHY WITH JOHNNY GILBERT,"Since 1970, this government agency has worked to reduce pollutants & to ensure that we have clean air, land & water","$400
28",Double Jeopardy
9240,MUSICAL GEOGRAPHY WITH JOHNNY GILBERT,"It didn't get bigger than the Shogun, though technically he was under the control of this figurehead","$400
27",Double Jeopardy
9240,MUSICAL GEOGRAPHY WITH JOHNNY GILBERT,"During World War II the ""Big Three"" Allied leaders were FDR, Churchill & him","$400
26",Double Jeopardy
9240,WELCOME TO YOUR MICROBIOME,"Called the Peacemaker, the colt .45 was one of these numerical firearms in the Old West","$400
30",Double Jeopardy
9240,WELCOME TO YOUR MICROBIOME,"""Century Boulevard (We love it),Victory Boulevard (We love it),Santa Monica Boulevard(We love it)""","$800
11",Double Jeopardy
9240,WELCOME TO YOUR MICROBIOME,They're the microorganisms that comprise your mycobiome--dozens of them at the very yeast,"$800
4",Double Jeopardy
9240,WELCOME TO YOUR MICROBIOME,"A flavor enhancer ""generally recognized as safe"", or a New York City sports & concert venue for short","$800
2",Double Jeopardy
9240,WELCOME TO YOUR MICROBIOME,"In the 12th century, Dogen & Eisai started the Soto & Rinzai schools of this type of Buddhism","$800
18",Double Jeopardy
9240,3-LETTER RESPONSES,"His IMDb credits include playing d'Artagnan in the 2005 TV movie ""Tri Mushketyora""","$800
15",Double Jeopardy
9240,3-LETTER RESPONSES,"A former member of the State Cattle Sanitary Board, William C. McDonald became the first governor of this state in 1912","$800
29",Double Jeopardy
9240,3-LETTER RESPONSES,"""Oh, there's blackjack & poker & the roulette wheel, a fortune won & lost on every deal""","$1200
12",Double Jeopardy
9240,3-LETTER RESPONSES,"Looking to up your helpful bacteria Pucker up, buttercup & have some kefir, sauerkraut or kimchi, which undergo this process","DD: $2,000
5",Double Jeopardy
9240,3-LETTER RESPONSES,"In states including California & Texas, it's a 3-letter name for carpool lanes (as opposed to express lanes)","$1200
8",Double Jeopardy
9240,BIG IN FEUDAL JAPAN,"Sen No Rikyu is credited with elevating this ritual to an art form; to this day, it is a symbol of Japanese culture","$1200
19",Double Jeopardy
9240,BIG IN FEUDAL JAPAN,"This dictator's full name ended with al-Tikriti, Tikrit being the city near where he was born in 1937","$1200
16",Double Jeopardy
9240,BIG IN FEUDAL JAPAN,"This verb means to place 2 objects or images side by side, often for contrast","$1200
17",Double Jeopardy
9240,BIG IN FEUDAL JAPAN,"""He took me back to East Atlanta, na-na-na""","$1600
13",Double Jeopardy
9240,BIG IN FEUDAL JAPAN,"Not all viruses are bad: bacteria-eating ones, known as these, can do everything from fight infection to aid digestion","$1600
6",Double Jeopardy
9240,WORLD LEADERS,"Among other things, this plastics material is used to make pipes & flooring","$1600
9",Double Jeopardy
9240,WORLD LEADERS,"Samurai are associated with the katana or sword, but also had to master the yumi, this weapon, even on horseback","DD: $2,000
20",Double Jeopardy
9240,WORLD LEADERS,"Khaleda Zia, the first female prime minister of this country, was later sent to prison for corruption & embezzlement","$1600
24",Double Jeopardy
9240,WORLD LEADERS,Lacrimal & salivary are examples of these glands that produce secretions released through a duct,"$1600
25",Double Jeopardy
9240,WORLD LEADERS,"""He's the hairy-handed gent who ran amok in Kent, lately he's been overheard in Mayfair""","$2000
14",Double Jeopardy
9240,Xs & Os,"Microbes break down nutrients your body can't, like this fiber from the cell walls of plants; that salad you're eating is full of it","$2000
7",Double Jeopardy
9240,Xs & Os,It's the postal abbreviation for Australia's most populous state,"$2000
10",Double Jeopardy
9240,Xs & Os,"In 1274 & 1281 typhoons called kamikaze, meaning divine wind, turned away the fleets of this Mongol leader, a famous grandkid","$2000
21",Double Jeopardy
9240,Xs & Os,In 1923 the man born Mustafa Kemal became a world leader under this name,"$2000
23",Double Jeopardy
9240,Xs & Os,"This soldier & historian's works like ""Anabasis"" & ""Hellenica"" remain major sources of ancient Greek history","$2000
22",Double Jeopardy
9240,LITERARY ALLUSIONS,One of the first chatbots was named for this language-learning character from a 1913 play & 1956 musical,One of the first chatbots was named for this language-learning character from a 1913 play & 1956 musical,Final Jeopardy
9239,FLORIDA HISTORY,In 1958 the National Aeronautics & Space Administration began operations on this East Coast promontory,"$200
23",Jeopardy
9239,FLORIDA HISTORY,"Chapter 1 of Part II, ""A Voyage to Brobdingnag"":""I... found myself alone in a vast room ... lying in a bed twenty yards wide""","$200
21",Jeopardy
9239,FLORIDA HISTORY,"Sensing a kindred spirit, the cat dragged in a plush version of this Japanese character officially named Kitty White","$200
25",Jeopardy
9239,FLORIDA HISTORY,In the 1920s Victor Lustig posed as a French official & proposed the sale of 2.5 million rivets from this structure,"$200
7",Jeopardy
9239,FLORIDA HISTORY,"England's Lisa Ashton is a 4-time women's world champion in this individual sport, but could she beat Ted Lasso?","$200
12",Jeopardy
9239,CHAPTER & NON-VERSE,Stuff another letter into a verb meaning to study hastily for a test & you get this dairy product,"$200
30",Jeopardy
9239,CHAPTER & NON-VERSE,"""Land... serving not as the source of water but as the last receiver of it"", Pres. Truman said of this natl. park he dedicated","$400
22",Jeopardy
9239,CHAPTER & NON-VERSE,"""Nick Dunne the Day of"":""When I think of my wife, I always think of her head""","$400
20",Jeopardy
9239,CHAPTER & NON-VERSE,"Uh-oh, the cat just dragged in a ""northern"" one of these crested red songbirds, & it's not doing much singing","$400
26",Jeopardy
